Doc #	Word	Tag
Doc18	Sagrado	ORG
Doc18	Coração	ORG
Doc18	de	ORG
Doc18	Jesus	ORG
Doc18	,	O
Doc18	através	O
Doc18	do	O
Doc18	Decreto	O
Doc18	nº	O
Doc18	34	O
Doc18	.	O
Doc18	291	O
Doc18	/	O
Doc18	53	O
Doc18	.	O
Doc18	Geografia	O
Doc18	,	O
Doc18	História	O
Doc18	,	O
Doc18	Letras	O
Doc18	e	O
Doc18	Pedagogia	O
Doc18	são	O
Doc18	os	O
Doc18	cursos	O
Doc18	autorizados	O
Doc18	pelo	O
Doc18	Ministério	ORG
Doc18	da	ORG
Doc18	Educação	ORG
Doc18	e	ORG
Doc18	Cultura	ORG
Doc18	.	O
Doc18	Vestibular	O
Doc18	e	O
Doc18	a	O
Doc18	Primeira	O
Doc18	Aula	O
Doc18	.	O
Doc18	primeiro	O
Doc18	vestibular	O
Doc18	ocorre	O
Doc18	em	O
Doc18	1954	TEM
Doc18	.	O
Doc18	A	O
Doc18	primeira	O
Doc18	aula	O
Doc18	é	O
Doc18	proferida	O
Doc18	em	O
Doc18	7	TEM
Doc18	de	TEM
Doc18	março	TEM
Doc18	do	O
Doc18	mesmo	O
Doc18	ano	O
Doc18	,	O
Doc18	sendo	O
Doc18	a	O
Doc18	Faculdade	ORG
Doc18	reconhecida	O
Doc18	antes	O
Doc18	da	O
Doc18	formatura	O
Doc18	de	O
Doc18	sua	O
Doc18	primeira	O
Doc18	turma	O
Doc18	,	O
Doc18	em	O
Doc18	1956	TEM
Doc18	.	O
Doc18	Faculdade	ORG
Doc18	de	ORG
Doc18	Música	ORG
Doc18	.	O
Doc18	Dez	VAL
Doc18	anos	VAL
Doc18	após	O
Doc18	a	O
Doc18	instalação	O
Doc18	da	O
Doc18	Faculdade	ORG
Doc18	de	ORG
Doc18	Filosofia	ORG
Doc18	,	O
Doc18	o	O
Doc18	Instituto	ORG
Doc18	das	ORG
Doc18	Apóstolas	ORG
Doc18	;	O
Doc18	consegue	O
Doc18	transformar	O
Doc18	o	O
Doc18	antigo	O
Doc18	Conservatório	ORG
Doc18	Musical	ORG
Doc18	Pio	ORG
Doc18	XII	ORG
Doc18	em	O
Doc18	Faculdade	ORG
Doc18	de	ORG
Doc18	Música	ORG
Doc18	.	O
Doc18	1967	TEM
Doc18	.	O
Doc18	Expansão	O
Doc18	do	O
Doc18	Ensino	O
Doc18	Superior	O
Doc18	.	O
Doc18	Instala	O
Doc18	a	O
Doc18	partir	O
Doc18	deste	O
Doc18	ano	O
Doc18	novo	O
Doc18	novos	O
Doc18	cursos	O
Doc18	em	O
Doc18	atendimento	O
Doc18	ao	O
Doc18	mercado	O
Doc18	de	O
Doc18	trabalho	O
Doc18	,	O
Doc18	Ciências	O
Doc18	,	O
Doc18	Psicologia	O
Doc18	,	O
Doc18	Formação	O
Doc18	de	O
Doc18	Psicólogo	O
Doc18	e	O
Doc18	Estudos	O
Doc18	Sociais	O
Doc18	.	O
Doc18	1970	TEM
Doc18	.	O
Doc18	Novas	O
Doc18	e	O
Doc18	Modernas	O
Doc18	Instalações	O
Doc18	.	O
Doc18	Deixando	O
Doc18	o	O
Doc18	tradicional	O
Doc18	prédio	O
Doc18	da	O
Doc18	avenida	O
Doc18	Rodrigues	LOC
Doc18	Alves	LOC
Doc18	,	O
Doc18	é	O
Doc18	inaugurada	O
Doc18	a	O
Doc18	grande	O
Doc18	obra	O
Doc18	arquitetônica	O
Doc18	que	O
Doc18	constitui	O
Doc18	hoje	O
Doc18	a	O
Doc18	USC	ORG
Doc18	-	O
Doc18	Universidade	ORG
Doc18	do	ORG
Doc18	Sagrado	ORG
Doc18	Coração	ORG
Doc18	.	O
Doc18	1971	TEM
Doc18	.	O
Doc18	Instituição	O
Doc18	do	O
Doc18	Primeiro	O
Doc18	Ciclo	O
Doc18	.	O
Doc18	Consciente	O
Doc18	do	O
Doc18	hiato	O
Doc18	existente	O
Doc18	entre	O
Doc18	o	O
Doc18	ensino	O
Doc18	colegial	O
Doc18	e	O
Doc18	os	O
Doc18	estudos	O
Doc18	universitários	O
Doc18	,	O
Doc18	as	O
Doc18	Faculdades	ORG
Doc18	do	ORG
Doc18	Sagrado	ORG
Doc18	Coração	ORG
Doc18	o	O
Doc18	Primeiro	O
Doc18	Ciclo	O
Doc18	,	O
Doc18	cujo	O
Doc18	objetivo	O
Doc18	é	O
Doc18	o	O
Doc18	de	O
Doc18	superar	O
Doc18	as	O
Doc18	insuficiências	O
Doc18	do	O
Doc18	ensino	O
Doc18	pré	O
Doc18	-	O
Doc18	universitário	O
Doc18	e	O
Doc18	desta	O
Doc18	forma	O
Doc18	,	O
Doc18	promover	O
Doc18	o	O
Doc18	ajustamento	O
Doc18	do	O
Doc18	vestibulando	O
Doc18	as	O
Doc18	novas	O
Doc18	exigências	O
Doc18	dos	O
Doc18	Cursos	O
Doc18	Superiores	O
Doc18	.	O
Doc18	De	O
Doc18	1970	TEM
Doc18	a	O
Doc18	1999	TEM
Doc18	.	O
Doc18	Na	O
Doc18	década	O
Doc18	de	O
Doc18	70	TEM
Doc18	são	O
Doc18	instalados	O
Doc18	os	O
Doc18	cursos	O
Doc18	de	O
Doc18	Habilitação	O
Doc18	em	O
Doc18	Biologia	O
Doc18	e	O
Doc18	Enfermagem	O
Doc18	,	O
Doc18	nos	O
Doc18	anos	TEM
Doc18	80	TEM
Doc18	,	O
Doc18	Farmácia	O
Doc18	,	O
Doc18	Nutrição	O
Doc18	e	O
Doc18	Fonoaudiologia	O
Doc18	e	O
Doc18	na	O
Doc18	última	O
Doc18	década	O
Doc18	os	O
Doc18	cursos	O
Doc18	de	O
Doc18	Tradutor	O
Doc18	,	O
Doc18	Secretáriado	O
Doc18	Executivo	O
Doc18	Bilíngüe	O
Doc18	,	O
Doc18	Matemática	O
Doc18	,	O
Doc18	Química	O
Doc18	,	O
Doc18	Análise	O
Doc18	de	O
Doc18	Sistemas	O
Doc18	,	O
Doc18	Filosofia	O
Doc18	,	O
Doc18	Administração	O
Doc18	,	O
Doc18	Habilitação	O
Doc18	em	O
Doc18	Artes	O
Doc18	Cênicas	O
Doc18	,	O
Doc18	Fisioterapia	O
Doc18	,	O
Doc18	Odontologia	O
Doc18	e	O
Doc18	Terapia	O
Doc18	Ocupacional	O
Doc18	.	O
Doc18	Hoje	O
Doc18	.	O
Doc18	Uma	O
Doc18	USC	ORG
Doc18	Vibrante	O
Doc18	.	O
Doc18	Sob	O
Doc18	a	O
Doc18	direção	O
Doc18	geral	O
Doc18	da	O
Doc18	Dra	PES
Doc18	.	PES
Doc18	Irmã	PES
Doc18	Jacinta	PES
Doc18	Turolo	PES
Doc18	Garcia	PES
Doc18	e	O
Doc18	contando	O
Doc18	com	O
Doc18	aproximadamente	VAL
Doc18	6	VAL
Doc18	.	VAL
Doc18	0	VAL
Doc18	alunos	O
Doc18	,	O
Doc18	distribuidos	O
Doc18	nos	O
Doc18	seus	O
Doc18	29	VAL
Doc18	cursos	O
Doc18	e	O
Doc18	suas	O
Doc18	habilitações	O
Doc18	,	O
Doc18	possuindo	O
Doc18	na	O
Doc18	sua	O
Doc18	docência	O
Doc18	350	VAL
Doc18	professores	O
Doc18	,	O
Doc18	com	O
Doc18	apoio	O
Doc18	numa	O
Doc18	equipe	O
Doc18	técnica	O
Doc18	de	O
Doc18	sustentação	O
Doc18	sob	O
Doc18	a	O
Doc18	responsabilidade	O
Doc18	de	O
Doc18	290	VAL
Doc18	funcionários	O
Doc18	,	O
Doc18	a	O
Doc18	Universidade	ORG
Doc18	do	ORG
Doc18	Sagrado	ORG
Doc18	Coração	ORG
Doc18	cumpre	O
Doc18	um	O
Doc18	trabalho	O
Doc18	da	O
Doc18	mais	O
Doc18	alta	O
Doc18	relevância	O
Doc18	,	O
Doc18	forma	O
Doc18	um	O
Doc18	novo	O
Doc18	homem	O
Doc18	,	O
Doc18	cidadão	O
Doc18	,	O
Doc18	para	O
Doc18	um	O
Doc18	mundo	O
Doc18	mais	O
Doc18	justo	O
Doc18	e	O
Doc18	basicamente	O
Doc18	cristão	O
Doc18	.	O
Doc18	©	O
Doc18	Copyright	O
Doc18	2000	TEM
Doc18	-	O
Doc18	IASCJ	ORG
Doc18	.	O
Doc18	Todos	O
Doc18	os	O
Doc18	Direitos	O
Doc18	Reservados	O
Doc18	E	O
Doc18	-	O
Doc18	mail	O
Doc18	:	O
Doc18	webmaster	O
Doc18	@	O
Doc18	usc	O
Doc18	.	O
Doc18	br	O
Doc19	Leonardo	PES
Doc19	da	PES
Doc19	Vinci	PES
Doc19	Leonardo	PES
Doc19	nasceu	O
Doc19	a	O
Doc19	15	TEM
Doc19	de	TEM
Doc19	Abril	TEM
Doc19	de	TEM
Doc19	1452	TEM
Doc19	,	O
Doc19	na	O
Doc19	pequena	O
Doc19	cidade	O
Doc19	de	O
Doc19	Vinci	LOC
Doc19	,	O
Doc19	perto	O
Doc19	de	O
Doc19	Florença	LOC
Doc19	,	O
Doc19	centro	O
Doc19	intelectual	O
Doc19	e	O
Doc19	científico	O
Doc19	da	O
Doc19	Itália	LOC
Doc19	.	O
Doc19	O	O
Doc19	seu	O
Doc19	talento	O
Doc19	artístico	O
Doc19	cedo	O
Doc19	se	O
Doc19	revelou	O
Doc19	,	O
Doc19	mostrando	O
Doc19	excepcional	O
Doc19	habilidade	O
Doc19	na	O
Doc19	geometria	O
Doc19	,	O
Doc19	na	O
Doc19	música	O
Doc19	e	O
Doc19	na	O
Doc19	expressão	O
Doc19	artística	O
Doc19	.	O
Doc19	Reconhecendo	O
Doc19	estas	O
Doc19	suas	O
Doc19	capacidades	O
Doc19	,	O
Doc19	o	O
Doc19	seu	O
Doc19	pai	O
Doc19	,	O
Doc19	Ser	PES
Doc19	Piero	PES
Doc19	da	PES
Doc19	Vinci	PES
Doc19	,	O
Doc19	mostrou	O
Doc19	os	O
Doc19	desenhos	O
Doc19	do	O
Doc19	filho	O
Doc19	a	O
Doc19	Andrea	PES
Doc19	del	PES
Doc19	Verrocchio	PES
Doc19	.	O
Doc19	O	O
Doc19	grande	O
Doc19	mestre	O
Doc19	da	O
Doc19	renascença	O
Doc19	ficou	O
Doc19	encantado	O
Doc19	com	O
Doc19	o	O
Doc19	talento	O
Doc19	de	O
Doc19	Leonardo	PES
Doc19	e	O
Doc19	tornou	O
Doc19	-	O
Doc19	o	O
Doc19	seu	O
Doc19	aprendiz	O
Doc19	.	O
Doc19	Em	O
Doc19	1472	TEM
Doc19	,	O
Doc19	com	O
Doc19	apenas	O
Doc19	vinte	O
Doc19	anos	O
Doc19	,	O
Doc19	Leonardo	PES
Doc19	associa	O
Doc19	-	O
Doc19	se	O
Doc19	ao	O
Doc19	núcleo	O
Doc19	de	O
Doc19	pintores	O
Doc19	de	O
Doc19	Florença	LOC
Doc19	.	O
Doc19	Não	O
Doc19	se	O
Doc19	sabe	O
Doc19	muito	O
Doc19	mais	O
Doc19	acerca	O
Doc19	da	O
Doc19	educação	O
Doc19	e	O
Doc19	formação	O
Doc19	do	O
Doc19	artista	O
Doc19	,	O
Doc19	no	O
Doc19	entanto	O
Doc19	,	O
Doc19	muitos	O
Doc19	autores	O
Doc19	afirmam	O
Doc19	que	O
Doc19	o	O
Doc19	seu	O
Doc19	conhecimento	O
Doc19	não	O
Doc19	provém	O
Doc19	de	O
Doc19	fontes	O
Doc19	tradicionais	O
Doc19	,	O
Doc19	mas	O
Doc19	sim	O
Doc19	da	O
Doc19	observação	O
Doc19	pessoal	O
Doc19	e	O
Doc19	da	O
Doc19	aplicação	O
Doc19	prática	O
Doc19	das	O
Doc19	suas	O
Doc19	ideias	O
Doc19	.	O
Doc19	Pintor	PES
Doc19	,	O
Doc19	escultor	O
Doc19	,	O
Doc19	arquitecto	O
Doc19	e	O
Doc19	engenheiro	O
Doc19	,	O
Doc19	Leonardo	PES
Doc19	da	PES
Doc19	Vinci	PES
Doc19	foi	O
Doc19	o	O
Doc19	talento	O
Doc19	mais	O
Doc19	versátil	O
Doc19	da	O
Doc19	Itália	TEM
Doc19	do	TEM
Doc19	Renascimento	TEM
Doc19	.	O
Doc19	Os	O
Doc19	seus	O
Doc19	desenhos	O
Doc19	,	O
Doc19	combinando	O
Doc19	uma	O
Doc19	precisão	O
Doc19	científica	O
Doc19	com	O
Doc19	um	O
Doc19	grande	O
Doc19	poder	O
Doc19	imaginativo	O
Doc19	,	O
Doc19	reflectem	O
Doc19	a	O
Doc19	enorme	O
Doc19	vastidão	O
Doc19	dos	O
Doc19	seus	O
Doc19	interesses	O
Doc19	,	O
Doc19	que	O
Doc19	iam	O
Doc19	desde	O
Doc19	a	O
Doc19	biologia	O
Doc19	,	O
Doc19	à	O
Doc19	fisiologia	O
Doc19	,	O
Doc19	à	O
Doc19	hidráulica	O
Doc19	,	O
Doc19	à	O
Doc19	aeronáutica	O
Doc19	e	O
Doc19	à	O
Doc19	matemática	O
Doc19	.	O
Doc19	Durante	O
Doc19	o	O
Doc19	apogeu	O
Doc19	do	O
Doc19	renascimento	O
Doc19	,	O
Doc19	Da	PES
Doc19	Vinci	PES
Doc19	,	O
Doc19	enquanto	O
Doc19	anatomista	O
Doc19	,	O
Doc19	preocupou	O
Doc19	-	O
Doc19	se	O
Doc19	com	O
Doc19	os	O
Doc19	sistemas	O
Doc19	internos	O
Doc19	do	O
Doc19	corpo	O
Doc19	humano	O
Doc19	,	O
Doc19	e	O
Doc19	enquanto	O
Doc19	artista	O
Doc19	interessou	O
Doc19	-	O
Doc19	se	O
Doc19	pelos	O
Doc19	detalhes	O
Doc19	externos	O
Doc19	da	O
Doc19	forma	O
Doc19	humana	O
Doc19	,	O
Doc19	estudando	O
Doc19	exaustivamente	O
Doc19	as	O
Doc19	suas	O
Doc19	proporções	O
Doc19	.	O
Doc19	A	O
Doc19	seguinte	O
Doc19	imagem	O
Doc19	resulta	O
Doc19	destes	O
Doc19	seus	O
Doc19	interesses	O
Doc19	.	O
Doc19	Os	O
Doc19	pensadores	O
Doc19	renascentistas	O
Doc19	viam	O
Doc19	uma	O
Doc19	certa	O
Doc19	perfeição	O
Doc19	matemática	O
Doc19	na	O
Doc19	forma	O
Doc19	humana	O
Doc19	.	O
Doc19	Esta	O
Doc19	imagem	O
Doc19	representa	O
Doc19	o	O
Doc19	corpo	O
Doc19	humano	O
Doc19	inserido	O
Doc19	na	O
Doc19	forma	O
Doc19	ideal	O
Doc19	do	O
Doc19	círculo	O
Doc19	e	O
Doc19	nas	O
Doc19	perfeitas	O
Doc19	proporções	O
Doc19	do	O
Doc19	quadrado	O
Doc19	.	O
Doc19	A	O
Doc19	imagem	O
Doc19	foi	O
Doc19	usada	O
Doc19	por	O
Doc19	Luca	PES
Doc19	Pacioli	PES
Doc19	na	O
Doc19	ilustração	O
Doc19	do	O
Doc19	seu	O
Doc19	livro	O
Doc19	De	O
Doc19	Divina	O
Doc19	Proportione	O
Doc19	«	O
Doc19	De	O
Doc19	Divina	O
Doc19	Proportione	O
Doc19	»	O
Doc19	1490	TEM
Doc19	Os	O
Doc19	pintores	O
Doc19	do	O
Doc19	Renascimento	O
Doc19	,	O
Doc19	e	O
Doc19	em	O
Doc19	particular	O
Doc19	Da	PES
Doc19	Vinci	PES
Doc19	,	O
Doc19	recorreram	O
Doc19	a	O
Doc19	conceitos	O
Doc19	de	O
Doc19	geometria	O
Doc19	projectiva	O
Doc19	(	O
Doc19	centro	O
Doc19	de	O
Doc19	projecção	O
Doc19	,	O
Doc19	linhas	O
Doc19	paralelas	O
Doc19	representadas	O
Doc19	como	O
Doc19	linhas	O
Doc19	convergentes	O
Doc19	,	O
Doc19	ponto	O
Doc19	de	O
Doc19	fuga	O
Doc19	)	O
Doc19	para	O
Doc19	criar	O
Doc19	os	O
Doc19	seus	O
Doc19	quadros	O
Doc19	com	O
Doc19	um	O
Doc19	aspecto	O
Doc19	tridimensional	O
Doc19	.	O
Doc19	A	O
Doc19	obra	O
Doc19	prim	O
Doc19	a	O
Doc19	«	O
Doc19	A	O
Doc19	Última	O
Doc19	Ceia	O
Doc19	»	O
Doc19	é	O
Doc19	um	O
Doc19	bom	O
Doc19	exemplo	O
Doc19	disso	O
Doc19	.	O
Doc19	«	O
Doc19	A	O
Doc19	Última	O
Doc19	Ceia	O
Doc19	»	O
Doc19	1495	TEM
Doc19	-	TEM
Doc19	1498	TEM
Doc19	O	O
Doc19	ponto	O
Doc19	de	O
Doc19	fuga	O
Doc19	está	O
Doc19	colocado	O
Doc19	no	O
Doc19	olho	O
Doc19	direito	O
Doc19	de	O
Doc19	Cristo	PES
Doc19	onde	O
Doc19	ele	O
Doc19	domina	O
Doc19	o	O
Doc19	primeiro	O
Doc19	plano	O
Doc19	.	O
Doc19	Os	O
Doc19	seus	O
Doc19	próprios	O
Doc19	braços	O
Doc19	,	O
Doc19	ao	O
Doc19	longo	O
Doc19	das	O
Doc19	linhas	O
Doc19	da	O
Doc19	pirâmide	O
Doc19	visual	O
Doc19	,	O
Doc19	reforçam	O
Doc19	a	O
Doc19	perspectiva	O
Doc19	.	O
Doc20	SISTEMA	O
Doc20	NERVOSO	O
Doc20	Neurologia	O
Doc20	_	O
Doc20	1	O
Doc20	O	O
Doc20	Sistema	O
Doc20	Nervoso	O
Doc20	tem	O
Doc20	a	O
Doc20	capacidade	O
Doc20	de	O
Doc20	receber	O
Doc20	,	O
Doc20	transmitir	O
Doc20	,	O
Doc20	elaborar	O
Doc20	e	O
Doc20	armazenar	O
Doc20	informações	O
Doc20	.	O
Doc20	Recebe	O
Doc20	informações	O
Doc20	sobre	O
Doc20	mudanças	O
Doc20	que	O
Doc20	ocorrem	O
Doc20	no	O
Doc20	meio	O
Doc20	externo	O
Doc20	,	O
Doc20	isto	O
Doc20	é	O
Doc20	,	O
Doc20	relaciona	O
Doc20	o	O
Doc20	indivíduo	O
Doc20	com	O
Doc20	seu	O
Doc20	ambiente	O
Doc20	e	O
Doc20	inicia	O
Doc20	e	O
Doc20	regula	O
Doc20	as	O
Doc20	respostas	O
Doc20	adequadas	O
Doc20	.	O
Doc20	Não	O
Doc20	somente	O
Doc20	é	O
Doc20	afetado	O
Doc20	pelo	O
Doc20	meio	O
Doc20	externo	O
Doc20	,	O
Doc20	mas	O
Doc20	também	O
Doc20	pelo	O
Doc20	meio	O
Doc20	interno	O
Doc20	,	O
Doc20	isto	O
Doc20	é	O
Doc20	,	O
Doc20	tudo	O
Doc20	que	O
Doc20	ocorre	O
Doc20	nas	O
Doc20	diversas	O
Doc20	regiões	O
Doc20	do	O
Doc20	corpo	O
Doc20	.	O
Doc20	As	O
Doc20	mudanças	O
Doc20	no	O
Doc20	meio	O
Doc20	externo	O
Doc20	são	O
Doc20	apreciadas	O
Doc20	de	O
Doc20	forma	O
Doc20	consciente	O
Doc20	,	O
Doc20	enquanto	O
Doc20	as	O
Doc20	mudanças	O
Doc20	no	O
Doc20	meio	O
Doc20	interno	O
Doc20	não	O
Doc20	tendem	O
Doc20	a	O
Doc20	ser	O
Doc20	percebidas	O
Doc20	conscientemente	O
Doc20	.	O
Doc20	Quando	O
Doc20	ocorrem	O
Doc20	mudanças	O
Doc20	no	O
Doc20	meio	O
Doc20	,	O
Doc20	e	O
Doc20	estas	O
Doc20	afetam	O
Doc20	o	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	,	O
Doc20	são	O
Doc20	chamadas	O
Doc20	de	O
Doc20	estímulos	O
Doc20	.	O
Doc20	O	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	,	O
Doc20	junto	O
Doc20	com	O
Doc20	o	O
Doc20	endócrino	O
Doc20	,	O
Doc20	desempenha	O
Doc20	a	O
Doc20	maioria	O
Doc20	das	O
Doc20	funções	O
Doc20	da	O
Doc20	regulação	O
Doc20	do	O
Doc20	organismo	O
Doc20	.	O
Doc20	O	O
Doc20	sistema	O
Doc20	endócrino	O
Doc20	regula	O
Doc20	principalmente	O
Doc20	as	O
Doc20	funções	O
Doc20	metabólicas	O
Doc20	do	O
Doc20	organismo	O
Doc20	.	O
Doc20	Com	O
Doc20	a	O
Doc20	denominação	O
Doc20	de	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	compreendemos	O
Doc20	aquele	O
Doc20	conjunto	O
Doc20	de	O
Doc20	órgãos	O
Doc20	que	O
Doc20	transmitem	O
Doc20	a	O
Doc20	todo	O
Doc20	o	O
Doc20	organismo	O
Doc20	os	O
Doc20	impulsos	O
Doc20	necessários	O
Doc20	aos	O
Doc20	movimentos	O
Doc20	e	O
Doc20	às	O
Doc20	diversas	O
Doc20	funções	O
Doc20	,	O
Doc20	e	O
Doc20	recebem	O
Doc20	do	O
Doc20	próprio	O
Doc20	organismo	O
Doc20	e	O
Doc20	do	O
Doc20	mundo	O
Doc20	externo	O
Doc20	as	O
Doc20	sensações	O
Doc20	.	O
Doc20	No	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	distingue	O
Doc20	-	O
Doc20	se	O
Doc20	uma	O
Doc20	parte	O
Doc20	nervosa	O
Doc20	central	O
Doc20	,	O
Doc20	formada	O
Doc20	pelo	O
Doc20	eixo	O
Doc20	cérebro	O
Doc20	-	O
Doc20	espinhal	O
Doc20	,	O
Doc20	da	O
Doc20	qual	O
Doc20	partem	O
Doc20	os	O
Doc20	estímulos	O
Doc20	e	O
Doc20	à	O
Doc20	qual	O
Doc20	chegam	O
Doc20	as	O
Doc20	sensações	O
Doc20	,	O
Doc20	e	O
Doc20	uma	O
Doc20	parte	O
Doc20	nervosa	O
Doc20	periférica	O
Doc20	,	O
Doc20	formada	O
Doc20	pelos	O
Doc20	nervos	O
Doc20	,	O
Doc20	os	O
Doc20	quais	O
Doc20	servem	O
Doc20	para	O
Doc20	""""	O
Doc20	conduzir	O
Doc20	""""	O
Doc20	a	O
Doc20	corrente	O
Doc20	nervosa	O
Doc20	.	O
Doc20	Os	O
Doc20	nervos	O
Doc20	transportam	O
Doc20	à	O
Doc20	periferia	O
Doc20	os	O
Doc20	estímulos	O
Doc20	e	O
Doc20	dela	O
Doc20	recebem	O
Doc20	as	O
Doc20	diversas	O
Doc20	sensações	O
Doc20	que	O
Doc20	,	O
Doc20	com	O
Doc20	percurso	O
Doc20	inverso	O
Doc20	,	O
Doc20	são	O
Doc20	conduzidas	O
Doc20	ao	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	central	O
Doc20	.	O
Doc20	O	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	central	O
Doc20	é	O
Doc20	a	O
Doc20	parte	O
Doc20	nobre	O
Doc20	do	O
Doc20	nosso	O
Doc20	organismo	O
Doc20	:	O
Doc20	por	O
Doc20	presunção	O
Doc20	é	O
Doc20	a	O
Doc20	sede	O
Doc20	da	O
Doc20	inteligência	O
Doc20	,	O
Doc20	o	O
Doc20	lugar	O
Doc20	onde	O
Doc20	se	O
Doc20	formam	O
Doc20	as	O
Doc20	idéias	O
Doc20	e	O
Doc20	o	O
Doc20	lugar	O
Doc20	do	O
Doc20	qual	O
Doc20	partem	O
Doc20	as	O
Doc20	ordens	O
Doc20	para	O
Doc20	a	O
Doc20	execução	O
Doc20	dos	O
Doc20	movimentos	O
Doc20	,	O
Doc20	para	O
Doc20	a	O
Doc20	regulação	O
Doc20	de	O
Doc20	todas	O
Doc20	as	O
Doc20	funções	O
Doc20	;	O
Doc20	é	O
Doc20	o	O
Doc20	anteparo	O
Doc20	ao	O
Doc20	qual	O
Doc20	chegam	O
Doc20	as	O
Doc20	impressões	O
Doc20	da	O
Doc20	vista	O
Doc20	,	O
Doc20	do	O
Doc20	ouvido	O
Doc20	,	O
Doc20	do	O
Doc20	tacto	O
Doc20	,	O
Doc20	do	O
Doc20	olfato	O
Doc20	,	O
Doc20	dos	O
Doc20	sabores	O
Doc20	.	O
Doc20	No	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	central	O
Doc20	fica	O
Doc20	,	O
Doc20	em	O
Doc20	suma	O
Doc20	,	O
Doc20	o	O
Doc20	comando	O
Doc20	de	O
Doc20	todo	O
Doc20	o	O
Doc20	organismo	O
Doc20	,	O
Doc20	seja	O
Doc20	entendido	O
Doc20	no	O
Doc20	sentido	O
Doc20	físico	O
Doc20	,	O
Doc20	seja	O
Doc20	no	O
Doc20	sentido	O
Doc20	psíquico	O
Doc20	.	O
Doc20	Toda	O
Doc20	a	O
Doc20	lesão	O
Doc20	que	O
Doc20	ocorra	O
Doc20	em	O
Doc20	uma	O
Doc20	parte	O
Doc20	qualquer	O
Doc20	do	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	central	O
Doc20	é	O
Doc20	quase	O
Doc20	sempre	O
Doc20	permanente	O
Doc20	e	O
Doc20	não	O
Doc20	pode	O
Doc20	ser	O
Doc20	reparada	O
Doc20	.	O
Doc20	As	O
Doc20	células	O
Doc20	do	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	têm	O
Doc20	caráter	O
Doc20	""""	O
Doc20	definitivo	O
Doc20	""""	O
Doc20	,	O
Doc20	não	O
Doc20	se	O
Doc20	regeneram	O
Doc20	quando	O
Doc20	são	O
Doc20	destruídas	O
Doc20	,	O
Doc20	como	O
Doc20	acontece	O
Doc20	,	O
Doc20	por	O
Doc20	exemplo	O
Doc20	,	O
Doc20	com	O
Doc20	os	O
Doc20	outros	O
Doc20	tecidos	O
Doc20	,	O
Doc20	como	O
Doc20	a	O
Doc20	pele	O
Doc20	,	O
Doc20	os	O
Doc20	músculos	O
Doc20	,	O
Doc20	etc	O
Doc20	.	O
Doc20	O	O
Doc20	tecido	O
Doc20	nervoso	O
Doc20	é	O
Doc20	constituído	O
Doc20	por	O
Doc20	uma	O
Doc20	parte	O
Doc20	nobre	O
Doc20	,	O
Doc20	à	O
Doc20	qual	O
Doc20	está	O
Doc20	confiada	O
Doc20	a	O
Doc20	atividade	O
Doc20	nervosa	O
Doc20	,	O
Doc20	e	O
Doc20	de	O
Doc20	uma	O
Doc20	parte	O
Doc20	de	O
Doc20	sustento	O
Doc20	,	O
Doc20	que	O
Doc20	tem	O
Doc20	a	O
Doc20	função	O
Doc20	de	O
Doc20	constituir	O
Doc20	o	O
Doc20	arcabouço	O
Doc20	da	O
Doc20	primeira	O
Doc20	.	O
Doc20	A	O
Doc20	primeira	O
Doc20	parte	O
Doc20	é	O
Doc20	o	O
Doc20	tecido	O
Doc20	nervoso	O
Doc20	propriamente	O
Doc20	dito	O
Doc20	,	O
Doc20	a	O
Doc20	segunda	O
Doc20	é	O
Doc20	chamada	O
Doc20	neuróglia	O
Doc20	.	O
Doc20	Ela	O
Doc20	desempenha	O
Doc20	no	O
Doc20	sistema	O
Doc20	nervoso	O
Doc20	aquela	O
Doc20	função	O
Doc20	que	O
Doc20	nos	O
Doc20	outros	O
Doc20	aparelhos	O
Doc20	é	O
Doc20	desempenhada	O
Doc20	pelo	O
Doc20	tecido	O
Doc20	conjuntivo	O
Doc20	.	O
Doc20	O	O
Doc20	tecido	O
Doc20	nervoso	O
Doc20	é	O
Doc20	formado	O
Doc20	de	O
Doc20	células	O
Doc20	e	O
Doc20	fibras	O
Doc20	nervosas	O
Doc20	.	O
Doc20	A	O
Doc20	célula	O
Doc20	nervosa	O
Doc20	é	O
Doc20	caracterizada	O
Doc20	por	O
Doc20	numerosos	O
Doc20	e	O
Doc20	longos	O
Doc20	prolongamentos	O
Doc20	chamados	O
Doc20	dendrites	O
Doc20	.	O
Doc20	Entre	O
Doc20	esses	O
Doc20	há	O
Doc20	um	O
Doc20	mais	O
Doc20	longo	O
Doc20	do	O
Doc20	que	O
Doc20	os	O
Doc20	outros	O
Doc20	,	O
Doc20	o	O
Doc20	cilindro	O
Doc20	-	O
Doc20	eixo	O
Doc20	.	O
Doc20	.	O
Doc20	que	O
Doc20	,	O
