Doc #	Word	Tag
Doc28	então	O
Doc28	comia	O
Doc28	pão	O
Doc28	fresco	O
Doc28	na	O
Doc28	padaria	O
Doc28	,	O
Doc28	mas	O
Doc28	ia	O
Doc28	para	O
Doc28	casa	O
Doc28	direitinho	O
Doc28	.	O
Doc28	""""	O
Doc28	vocês	O
Doc28	vieram	O
Doc28	com	O
Doc28	fulano	O
Doc28	?	O
Doc28	""""	O
Doc28	""""	O
Doc28	Viemos	O
Doc28	mamãe	O
Doc28	""""	O
Doc28	,	O
Doc28	pronto	O
Doc28	então	O
Doc28	estava	O
Doc28	tudo	O
Doc28	ok	O
Doc28	,	O
Doc28	né	O
Doc28	?	O
Doc28	P	O
Doc28	-	O
Doc28	E	O
Doc28	os	O
Doc28	namoricos	O
Doc28	?	O
Doc28	R	O
Doc28	-	O
Doc28	Os	O
Doc28	namoricos	O
Doc28	,	O
Doc28	saí	O
Doc28	de	O
Doc28	lá	O
Doc28	com	O
Doc28	16	B-VAL
Doc28	anos	I-VAL
Doc28	,	O
Doc28	naquele	O
Doc28	não	O
Doc28	namorava	O
Doc28	ainda	O
Doc28	com	O
Doc28	16	B-VAL
Doc28	anos	I-VAL
Doc28	.	O
Doc28	É	O
Doc28	porque	O
Doc28	aí	O
Doc28	eu	O
Doc28	fui	O
Doc28	interna	O
Doc28	,	O
Doc28	lá	O
Doc28	no	O
Doc28	internato	O
Doc28	é	O
Doc28	que	O
Doc28	eu	O
Doc28	comecei	O
Doc28	com	O
Doc28	namorico	O
Doc28	,	O
Doc28	e	O
Doc28	depois	O
Doc28	já	O
Doc28	fomos	O
Doc28	para	O
Doc28	São	B-LOC
Doc28	Paulo	I-LOC
Doc28	,	O
Doc28	mas	O
Doc28	eram	O
Doc28	namoros	O
Doc28	.	O
Doc28	.	O
Doc28	.	O
Doc28	olha	O
Doc28	,	O
Doc28	tem	O
Doc28	sempre	O
Doc28	de	O
Doc28	tudo	O
Doc28	,	O
Doc28	né	O
Doc28	,	O
Doc28	a	O
Doc28	gente	O
Doc28	tinha	O
Doc28	aquela	O
Doc28	maneira	O
Doc28	da	O
Doc28	mamãe	O
Doc28	,	O
Doc28	que	O
Doc28	ela	O
Doc28	dava	O
Doc28	liberdade	O
Doc28	mas	O
Doc28	ao	O
Doc28	mesmo	O
Doc28	tempo	O
Doc28	ela	O
Doc28	cobrava	O
Doc28	,	O
Doc28	então	O
Doc28	a	O
Doc28	gente	O
Doc28	queria	O
Doc28	respeitar	O
Doc28	aquela	O
Doc28	liberdade	O
Doc28	que	O
Doc28	ela	O
Doc28	dava	O
Doc28	.	O
Doc28	Tinha	O
Doc28	de	O
Doc28	tudo	O
Doc28	né	O
Doc28	,	O
Doc28	tinha	O
Doc28	moças	O
Doc28	com	O
Doc28	mais	O
Doc28	liberdade	O
Doc28	,	O
Doc28	mas	O
Doc28	por	O
Doc28	exemplo	O
Doc28	,	O
Doc28	andar	O
Doc28	de	O
Doc28	namorado	O
Doc28	,	O
Doc28	de	O
Doc28	mão	O
Doc28	dada	O
Doc28	,	O
Doc28	de	O
Doc28	abraço	O
Doc28	,	O
Doc28	de	O
Doc28	beijo	O
Doc28	,	O
Doc28	mas	O
Doc28	nem	O
Doc28	sonhar	O
Doc28	!	O
Doc28	Isso	O
Doc28	daí	O
Doc28	nem	O
Doc28	de	O
Doc28	jeito	O
Doc28	nenhum	O
Doc28	,	O
Doc28	isso	O
Doc28	daí	O
Doc28	foi	O
Doc28	bem	O
Doc28	depois	O
Doc28	e	O
Doc28	ainda	O
Doc28	com	O
Doc28	medida	O
Doc28	,	O
Doc28	ainda	O
Doc28	com	O
Doc28	bastante	O
Doc28	medida	O
Doc28	.	O
Doc28	Então	O
Doc28	esse	O
Doc28	último	O
Doc28	mês	O
Doc28	que	O
Doc28	a	O
Doc28	gente	O
Doc28	passou	O
Doc28	lá	O
Doc28	e	O
Doc28	fizemos	O
Doc28	a	O
Doc28	festa	O
Doc28	,	O
Doc28	que	O
Doc28	foi	O
Doc28	em	O
Doc28	casa	O
Doc28	e	O
Doc28	tudo	O
Doc28	,	O
Doc28	a	O
Doc28	vitrola	O
Doc28	ainda	O
Doc28	era	O
Doc28	vitrola	O
Doc28	de	O
Doc28	manivela	O
Doc28	,	O
Doc28	a	O
Doc28	gente	O
Doc28	dava	O
Doc28	corda	O
Doc28	e	O
Doc28	com	O
Doc28	sentia	O
Doc28	que	O
Doc28	a	O
Doc28	corda	O
Doc28	chegou	O
Doc28	,	O
Doc28	bom	O
Doc28	,	O
Doc28	aí	O
Doc28	punha	O
Doc28	os	O
Doc28	discos	O
Doc28	,	O
Doc28	punha	O
Doc28	a	O
Doc28	agulha	O
Doc28	,	O
Doc28	tocava	O
Doc28	;	O
Doc28	tocava	O
Doc28	alguns	O
Doc28	discos	O
Doc28	aquela	O
Doc28	corda	O
Doc28	,	O
Doc28	depois	O
Doc28	renovava	O
Doc28	a	O
Doc28	corda	O
Doc28	.	O
Doc28	Mas	O
Doc28	foi	O
Doc28	muito	O
Doc28	gostosos	O
Doc28	,	O
Doc28	todos	O
Doc28	os	O
Doc28	moços	O
Doc28	foram	O
Doc28	,	O
Doc28	do	O
Doc28	Tênis	B-ORG
Doc28	,	O
Doc28	as	O
Doc28	amigas	O
Doc28	,	O
Doc28	a	O
Doc28	miss	B-PES
Doc28	Marília	I-PES
Doc28	que	O
Doc28	se	O
Doc28	chamava	O
Doc28	Dalva	B-ABS
Doc28	Sentini	I-ABS
Doc28	estava	O
Doc28	lá	O
Doc28	,	O
Doc28	uma	O
Doc28	outra	O
Doc28	que	O
Doc28	já	O
Doc28	tinha	O
Doc28	sido	O
Doc28	também	O
Doc28	,	O
Doc28	a	O
Doc28	Gláucia	B-PES
Doc28	Amaral	I-PES
Doc28	,	O
Doc28	todas	O
Doc28	as	O
Doc28	moças	O
Doc28	,	O
Doc28	porque	O
Doc28	a	O
Doc28	gente	O
Doc28	tinha	O
Doc28	muitas	O
Doc28	amizades	O
Doc28	.	O
Doc28	E	O
Doc28	no	O
Doc28	baile	O
Doc28	,	O
Doc28	agente	O
Doc28	distribuiu	O
Doc28	assim	O
Doc28	,	O
Doc28	para	O
Doc28	o	O
Doc28	moço	O
Doc28	e	O
Doc28	para	O
Doc28	a	O
Doc28	moça	O
Doc28	,	O
Doc28	o	O
Doc28	nome	O
Doc28	de	O
Doc28	amores	O
Doc28	famosos	O
Doc28	,	O
Doc28	vamos	O
Doc28	dizer	O
Doc28	assim	O
Doc28	Romeu	B-PES
Doc28	e	I-PES
Doc28	Julieta	I-PES
Doc28	,	O
Doc28	Otelo	B-PES
Doc28	e	I-PES
Doc28	Desdêmona	I-PES
Doc28	,	O
Doc28	que	O
Doc28	mais	O
Doc28	que	O
Doc28	tem	O
Doc28	?	O
Doc28	Aberlado	B-PES
Doc28	e	I-PES
Doc28	Heloísa	I-PES
Doc28	,	O
Doc28	esses	O
Doc28	amores	O
Doc28	famosos	O
Doc28	,	O
Doc28	né	O
Doc28	,	O
Doc28	e	O
Doc28	então	O
Doc28	um	O
Doc28	tinha	O
Doc28	que	O
Doc28	procurar	O
Doc28	o	O
Doc28	outro	O
Doc28	.	O
Doc28	se	O
Doc28	a	O
Doc28	moça	O
Doc28	era	O
Doc28	a	O
Doc28	Desdêmona	B-PES
Doc28	,	O
Doc28	tinha	O
Doc28	que	O
Doc28	procurar	O
Doc28	o	O
Doc28	Otelo	B-PES
Doc28	,	O
Doc28	né	O
Doc28	,	O
Doc28	e	O
Doc28	então	O
Doc28	depois	O
Doc28	que	O
Doc28	os	O
Doc28	pares	O
Doc28	se	O
Doc28	formaram	O
Doc28	,	O
Doc28	então	O
Doc28	teve	O
Doc28	a	O
Doc28	valsa	O
Doc28	e	O
Doc28	dançamos	O
Doc28	e	O
Doc28	tudo	O
Doc28	.	O
Doc28	Foi	O
Doc28	uma	O
Doc28	festa	O
Doc28	muito	O
Doc28	gostosa	O
Doc28	,	O
Doc28	eram	O
Doc28	essas	O
Doc28	festas	O
Doc28	inocentes	O
Doc28	que	O
Doc28	a	O
Doc28	gente	O
Doc28	fazia	O
Doc28	né	O
Doc28	,	O
Doc28	a	O
Doc28	música	O
Doc28	que	O
Doc28	deixou	O
Doc28	lembrança	O
Doc28	dessa	O
Doc28	festa	O
Doc28	foi	O
Doc28	Céu	B-OBR
Doc28	Cor	I-OBR
Doc28	de	I-OBR
Doc28	Rosa	I-OBR
Doc28	,	O
Doc28	uma	O
Doc28	música	O
Doc28	muito	O
Doc28	bonita	O
Doc28	,	O
Doc28	acho	O
Doc28	que	O
Doc28	nossa	O
Doc28	,	O
Doc28	naquele	O
Doc28	tempo	O
Doc28	não	O
Doc28	tinha	O
Doc28	isso	O
Doc28	de	O
Doc28	música	O
Doc28	estrangeira	O
Doc28	infiltrada	O
Doc28	aqui	O
Doc28	,	O
Doc28	né	O
Doc28	?	O
Doc28	E	O
Doc28	depois	O
Doc28	então	O
Doc28	viemos	O
Doc28	para	O
Doc28	cá	O
Doc28	e	O
Doc28	aqui	O
Doc28	nós	O
Doc28	continuamos	O
Doc28	com	O
Doc28	essa	O
Doc28	tradição	O
Doc28	de	O
Doc28	festinhas	O
Doc28	em	O
Doc28	casa	O
Doc28	;	O
Doc28	então	O
Doc28	essa	O
Doc28	casa	O
Doc28	da	O
Doc28	Avenida	B-LOC
Doc28	Pompéia	I-LOC
Doc28	,	O
Doc28	onde	O
Doc28	nós	O
Doc28	moramos	O
Doc28	25	B-VAL
Doc28	anos	I-VAL
Doc28	e	O
Doc28	que	O
Doc28	tinha	O
Doc28	um	O
Doc28	hall	O
Doc28	imenso	O
Doc28	,	O
Doc28	mas	O
Doc28	maior	O
Doc28	que	O
Doc28	isso	O
Doc28	só	O
Doc28	o	O
Doc28	hall	O
Doc28	era	O
Doc28	maior	O
Doc28	que	O
Doc28	isso	O
Doc28	e	O
Doc28	a	O
Doc28	sala	O
Doc28	de	O
Doc28	jantar	O
Doc28	maior	O
Doc28	que	O
Doc28	isso	O
Doc28	também	O
Doc28	,	O
Doc28	a	O
Doc28	gente	O
Doc28	fez	O
Doc28	muita	O
Doc28	festa	O
Doc28	lá	O
Doc28	.	O
Doc28	A	O
Doc28	gente	O
Doc28	era	O
Doc28	daquele	O
Doc28	tipo	O
Doc28	de	O
Doc28	moça	O
Doc28	do	O
Doc28	interior	O
Doc28	e	O
Doc28	fomos	O
Doc28	nos	O
Doc28	ambientando	O
Doc28	,	O
Doc28	devagarinho	O
Doc28	,	O
Doc28	devagarinho	O
Doc28	.	O
Doc28	Eu	O
Doc28	fui	O
Doc28	substituindo	O
Doc28	o	O
Doc28	grupo	O
Doc28	escolar	O
Doc28	Miss	B-PES
Doc28	Brown	I-PES
Doc28	,	O
Doc28	eu	O
Doc28	e	O
Doc28	a	O
Doc28	Iná	B-PES
Doc28	,	O
Doc28	a	O
Doc28	minha	O
Doc28	irmã	O
Doc28	Odila	B-PES
Doc28	logo	O
Doc28	,	O
Doc28	nós	O
Doc28	mudamos	O
Doc28	em	O
Doc28	julho	B-TEM
Doc28	e	O
Doc28	ela	O
Doc28	,	O
Doc28	em	O
Doc28	janeiro	B-TEM
Doc28	no	O
Doc28	ano	O
Doc28	seguinte	O
Doc28	,	O
Doc28	ela	O
Doc28	logo	O
Doc28	escolheu	O
Doc28	cadeira	O
Doc28	.	O
Doc28	Então	O
Doc28	ela	O
Doc28	não	O
Doc28	substitui	O
Doc28	aqui	O
Doc28	em	O
Doc28	São	B-LOC
Doc28	Paulo	I-LOC
Doc28	assim	O
Doc28	muito	O
Doc28	tempo	O
Doc28	e	O
Doc28	a	O
Doc28	gente	O
Doc28	substituíamos	O
Doc28	,	O
Doc28	era	O
Doc28	uma	O
Doc28	hora	O
Doc28	em	O
Doc28	Casa	B-LOC
Doc28	Verde	I-LOC
Doc28	,	O
Doc28	uma	O
Doc28	hora	O
Doc28	em	O
Doc28	Perus	B-LOC
Doc28	(	O
Doc28	fim	O
Doc28	da	O
Doc28	fita	O
Doc28	)	O
Doc28	Joelfina	B-PES
Doc28	Mais	O
Doc28	uma	O
Doc28	palavra	O
Doc28	não	O
Doc28	decifrada	O
Doc29	A	O
Doc29	Evolução	O
Doc29	Da	O
Doc29	Colônia	O
Doc29	portuguesa	O
Doc29	na	O
Doc29	América	B-LOC
Doc29	,	O
Doc29	a	O
Doc29	partir	O
Doc29	da	O
Doc29	segunda	O
Doc29	metade	O
Doc29	do	O
Doc29	século	B-TEM
Doc29	XVII	I-TEM
Doc29	,	O
Doc29	será	O
Doc29	profundamente	O
Doc29	marcada	O
Doc29	pelo	O
Doc29	novo	O
Doc29	rumo	O
Doc29	que	O
Doc29	toma	O
Doc29	Portugal	B-ORG
Doc29	como	O
Doc29	potência	O
Doc29	colonial	O
Doc29	.	O
Doc29	Na	O
Doc29	época	O
Doc29	em	O
Doc29	que	O
Doc29	esteve	O
Doc29	ligado	O
Doc29	à	O
Doc29	Espanha	B-ORG
Doc29	,	O
Doc29	perdeu	O
Doc29	esse	O
Doc29	país	O
Doc29	o	O
Doc29	melhor	O
Doc29	de	O
Doc29	seus	O
Doc29	entrepostos	O
Doc29	orientais	O
Doc29	,	O
Doc29	ao	O
Doc29	mesmo	O
Doc29	tempo	O
Doc29	que	O
Doc29	a	O
Doc29	melhor	O
Doc29	parte	O
Doc29	da	O
Doc29	colônia	O
Doc29	americana	O
Doc29	era	O
Doc29	ocupada	O
Doc29	pelos	O
Doc29	holandeses	O
Doc29	.	O
Doc29	Ao	O
Doc29	recuperar	O
Doc29	a	O
Doc29	independência	O
Doc29	,	O
Doc29	Portugal	B-ORG
Doc29	encontrou	O
Doc29	-	O
Doc29	se	O
Doc29	em	O
Doc29	posição	O
Doc29	extremamente	O
Doc29	débil	O
Doc29	,	O
Doc29	pois	O
Doc29	a	O
Doc29	ameaça	O
Doc29	da	O
Doc29	Espanha	B-ORG
Doc29	-	O
Doc29	-	O
Doc29	que	O
Doc29	por	O
Doc29	mais	O
Doc29	de	O
Doc29	um	O
Doc29	quarto	O
Doc29	de	O
Doc29	século	O
Doc29	não	O
Doc29	reconheceu	O
Doc29	essa	O
Doc29	independência	O
Doc29	-	O
Doc29	-	O
Doc29	pesava	O
Doc29	permanentemente	O
Doc29	sobre	O
Doc29	o	O
Doc29	território	O
Doc29	metropolitano	O
Doc29	.	O
Doc29	Por	O
Doc29	outro	O
Doc29	lado	O
Doc29	,	O
Doc29	pequeno	O
Doc29	reino	O
Doc29	,	O
Doc29	perdido	O
Doc29	o	O
Doc29	comércio	O
Doc29	oriental	O
Doc29	e	O
Doc29	desorganizado	O
Doc29	o	O
Doc29	mercado	O
Doc29	do	O
Doc29	açúcar	O
Doc29	,	O
Doc29	não	O
Doc29	dispunha	O
Doc29	de	O
Doc29	meios	O
Doc29	para	O
Doc29	defender	O
Doc29	o	O
Doc29	que	O
Doc29	lhe	O
Doc29	sobrara	O
Doc29	das	O
Doc29	colônias	O
Doc29	numa	O
Doc29	época	O
Doc29	de	O
Doc29	crescente	O
Doc29	atividade	O
Doc29	imperialista	O
Doc29	.	O
Doc29	A	O
Doc29	neutralidade	O
Doc29	em	O
Doc29	face	O
Doc29	das	O
Doc29	grandes	O
Doc29	potências	O
Doc29	era	O
Doc29	impraticável	O
Doc29	.	O
Doc29	Portugal	B-ORG
Doc29	compreendeu	O
Doc29	,	O
Doc29	assim	O
Doc29	,	O
Doc29	que	O
Doc29	para	O
Doc29	sobreviver	O
Doc29	como	O
Doc29	metrópole	O
Doc29	colonial	O
Doc29	deveria	O
Doc29	ligar	O
Doc29	o	O
Doc29	seu	O
Doc29	destino	O
Doc29	a	O
Doc29	uma	O
Doc29	grande	O
Doc29	potência	O
Doc29	,	O
Doc29	o	O
Doc29	que	O
Doc29	significaria	O
Doc29	necessariamente	O
Doc29	alienar	O
Doc29	parte	O
Doc29	de	O
Doc29	sua	O
Doc29	soberania	O
Doc29	.	O
Doc29	Os	O
Doc29	acordos	O
Doc29	concluídos	O
Doc29	com	O
Doc29	a	O
Doc29	Inglaterra	B-ORG
Doc29	em	O
Doc29	1642	B-TEM
Doc29	-	O
Doc29	54	B-TEM
Doc29	-	O
Doc29	61	B-TEM
Doc29	estruturaram	O
Doc29	essa	O
Doc29	aliança	O
Doc29	que	O
Doc29	marcará	O
Doc29	profundamente	O
Doc29	a	O
Doc29	vida	O
Doc29	política	O
Doc29	e	O
Doc29	econômica	O
Doc29	de	O
Doc29	Portugal	B-LOC
Doc29	e	O
Doc29	do	O
Doc29	Brasil	B-LOC
Doc29	durante	O
Doc29	os	O
Doc29	dois	O
Doc29	séculos	O
Doc29	seguintes	O
Doc29	.	O
Doc29	Aí	O
Doc29	conseguiu	O
Doc29	o	O
Doc29	governo	O
Doc29	lusitano	O
Doc29	que	O
Doc29	a	O
Doc29	França	B-ORG
Doc29	renunciasse	O
Doc29	a	O
Doc29	quaisquer	O
Doc29	reclamações	O
Doc29	sobre	O
Doc29	a	O
Doc29	foz	O
Doc29	do	O
Doc29	Amazonas	B-LOC
Doc29	e	O
Doc29	a	O
Doc29	quaisquer	O
Doc29	direitos	O
Doc29	de	O
Doc29	navegação	O
Doc29	nesse	O
Doc29	rio	O
Doc29	.	O
Doc29	Igualmente	O
Doc29	nessa	O
Doc29	conferência	O
Doc29	,	O
Doc29	Portugal	B-ORG
Doc29	conseguiu	O
Doc29	da	O
Doc29	Espanha	B-ORG
Doc29	o	O
Doc29	reconhecimento	O
Doc29	de	O
Doc29	seus	O
Doc29	direitos	O
Doc29	sobre	O
Doc29	a	O
Doc29	colônia	O
Doc29	do	O
Doc29	Sacramento	B-LOC
Doc29	.	O
Doc29	Ambos	O
Doc29	os	O
Doc29	acordos	O
Doc29	receberam	O
Doc29	a	O
Doc29	garantia	O
Doc29	direta	O
Doc29	da	O
Doc29	Inglaterra	B-ORG
Doc29	e	O
Doc29	vieram	O
Doc29	a	O
Doc29	constituir	O
Doc29	fundamentos	O
Doc29	da	O
Doc29	estabilidade	O
Doc29	territorial	O
Doc29	da	O
Doc29	América	B-LOC
Doc29	portuguesa	O
Doc29	.	O
Doc29	Transferindo	O
Doc29	-	O
Doc29	se	O
Doc29	o	O
Doc29	governo	O
Doc29	português	O
Doc29	para	O
Doc29	o	O
Doc29	Brasil	B-LOC
Doc29	sob	O
Doc29	a	O
Doc29	proteção	O
Doc29	inglesa	O
Doc29	e	O
Doc29	operando	O
Doc29	-	O
Doc29	se	O
Doc29	a	O
Doc29	independência	O
Doc29	sem	O
Doc29	descontinuidade	O
Doc29	na	O
Doc29	chefia	O
Doc29	do	O
Doc29	governo	O
Doc29	,	O
Doc29	os	O
Doc29	privilégios	O
Doc29	econômicos	O
Doc29	de	O
Doc29	que	O
Doc29	se	O
Doc29	beneficiava	O
Doc29	a	O
Doc29	Inglaterra	B-ORG
Doc29	em	O
Doc29	Portugal	B-LOC
Doc29	transferiram	O
Doc29	-	O
Doc29	se	O
Doc29	automaticamente	O
Doc29	para	O
Doc29	o	O
Doc29	Brasil	B-LOC
Doc29	independente	O
Doc29	.	O
Doc29	Com	O
Doc29	efeito	O
Doc29	,	O
Doc29	se	O
Doc29	bem	O
Doc29	haja	O
Doc29	conseguido	O
Doc29	separar	O
Doc29	-	O
Doc29	se	O
Doc29	de	O
Doc29	Portugal	B-ORG
Doc29	em	O
Doc29	1822	B-TEM
Doc29	,	O
Doc29	o	O
Doc29	Brasil	B-ORG
Doc29	necessitou	O
Doc29	vários	O
Doc29	decênios	O
Doc29	mais	O
Doc29	para	O
Doc29	eliminar	O
Doc29	a	O
Doc29	tutelagem	O
Doc29	que	O
Doc29	,	O
Doc29	graças	O
Doc29	a	O
Doc29	sólidos	O
Doc29	acordos	O
Doc29	internacionais	O
Doc29	,	O
Doc29	mantinha	O
Doc29	sobre	O
Doc29	ele	O
Doc29	a	O
Doc29	Inglaterra	B-ORG
Doc29	.	O
Doc29	Esses	O
Doc29	acordos	O
Doc29	foram	O
Doc29	firmados	O
Doc29	em	O
Doc29	momentos	O
Doc29	difíceis	O
Doc29	e	O
Doc29	constituíam	O
Doc29	,	O
Doc29	dentro	O
Doc29	da	O
Doc29	tradição	O
Doc29	das	O
Doc29	relações	O
Doc29	luso	O
Doc29	-	O
Doc29	inglesas	O
Doc29	,	O
Doc29	pagamentos	O
Doc29	em	O
Doc29	privilégios	O
Doc29	econômicos	O
Doc29	de	O
Doc29	1810	B-TEM
Doc29	foram	O
Doc29	firmados	O
Doc29	contra	O
Doc29	a	O
Doc29	garantia	O
Doc29	da	O
Doc29	Inglaterra	B-ORG
Doc29	de	O
Doc29	que	O
Doc29	nenhum	O
Doc29	governo	O
Doc29	imposto	O
Doc29	por	O
Doc29	Napoleão	B-PES
Doc29	em	O
Doc29	Portugal	B-LOC
Doc29	seria	O
Doc29	reconhecido	O
Doc29	.	O
Doc29	Por	O
Doc29	eles	O
Doc29	se	O
Doc29	transferiam	O
Doc29	para	O
Doc29	o	O
Doc29	Brasil	B-LOC
Doc29	todos	O
Doc29	os	O
Doc29	privilégios	O
Doc29	de	O
Doc29	que	O
Doc29	gozavam	O
Doc29	os	O
Doc29	ingleses	O
Doc29	em	O
Doc29	Portugal	B-LOC
Doc29	-	O
Doc29	-	O
Doc29	inclusive	O
Doc29	os	O
Doc29	de	O
Doc29	extraterritorialidade	O
Doc29	-	O
Doc29	-	O
Doc29	e	O
Doc29	se	O
Doc29	lhes	O
Doc29	reconhecia	O
Doc29	demais	O
Doc29	uma	O
Doc29	tarifa	O
Doc29	preferencial	O
Doc29	.	O
Doc29	Tudo	O
Doc29	indica	O
Doc29	que	O
Doc29	negociando	O
Doc29	esses	O
Doc29	acordos	O
Doc29	o	O
Doc29	governo	O
Doc29	português	O
Doc29	tinha	O
Doc29	estritamente	O
Doc29	em	O
Doc29	vista	O
Doc29	a	O
Doc29	continuidade	O
Doc29	da	O
Doc29	casa	O
Doc29	reinante	O
Doc29	em	O
Doc29	Portugal	B-LOC
Doc29	,	O
Doc29	enquanto	O
Doc29	os	O
Doc29	ingleses	O
Doc29	se	O
Doc29	preocupavam	O
Doc29	em	O
Doc29	firmar	O
Doc29	-	O
Doc29	se	O
Doc29	definitivamente	O
Doc29	na	O
Doc29	colônia	O
Doc29	,	O
Doc29	cujas	O
Doc29	perspectivas	O
Doc29	eram	O
Doc29	bem	O
Doc29	mais	O
Doc29	promissoras	O
Doc29	que	O
Doc29	as	O
Doc29	de	O
Doc29	Portugal	B-LOC
Doc29	.	O
Doc29	Eliminando	O
Doc29	o	O
Doc29	obstáculo	O
Doc29	do	O
Doc29	tratado	O
Doc29	de	O
Doc29	1827	B-TEM
Doc29	,	O
Doc29	estava	O
Doc29	aberto	O
Doc29	o	O
Doc29	caminho	O
Doc29	para	O
Doc29	a	O
Doc29	elevação	O
Doc29	da	O
Doc29	tarifa	O
Doc29	e	O
Doc29	o	O
Doc29	conseqüente	O
Doc29	aumento	O
Doc29	do	O
Doc29	poder	O
Doc29	financeiro	O
Doc29	do	O
Doc29	governo	O
Doc29	central	O
Doc29	,	O
Doc29	cuja	O
Doc29	autoridade	O
Doc29	se	O
Doc29	consolida	O
Doc29	definitivamente	O
Doc29	nessa	O
Doc29	etapa	O
Doc29	.	O
Doc29	O	O
Doc29	passivo	O
Doc29	político	O
Doc29	da	O
Doc29	colônia	O
Doc29	portuguesa	O
Doc29	estava	O
Doc29	liquidado	O
Doc29	.	O
Doc29	Contudo	O
Doc29	,	O
Doc29	do	O
Doc29	ponto	O
Doc29	de	O
Doc29	vista	O
Doc29	de	O
Doc29	sua	O
Doc29	estrutura	O
Doc29	econômica	O
Doc29	,	O
Doc29	o	O
Doc29	Brasil	B-LOC
Doc29	da	O
Doc29	metade	O
Doc29	do	O
Doc29	século	B-TEM
Doc29	XIX	I-TEM
Doc29	não	O
Doc29	diferia	O
Doc29	muito	O
Doc29	do	O
Doc29	que	O
Doc29	fora	O
Doc29	nos	O
Doc29	três	O
Doc29	séculos	O
Doc29	anteriores	O
Doc29	.	O
Doc29	A	O
Doc29	estrutura	O
Doc29	econômica	O
Doc29	,	O
Doc29	baseada	O
Doc29	principalmente	O
Doc29	no	O
Doc29	trabalho	O
Doc29	escravo	O
Doc29	,	O
Doc29	se	O
Doc29	mantivera	O
Doc29	imutável	O
Doc29	nas	O
Doc29	etapas	O
Doc29	de	O
Doc29	expansão	O
Doc29	e	O
Doc29	decadência	O
Doc29	.	O
Doc29	A	O
Doc29	ausência	O
Doc29	de	O
Doc29	tensões	O
Doc29	internas	O
Doc29	,	O
Doc29	resultante	O
Doc29	dessa	O
Doc29	imutabilidade	O
Doc29	,	O
Doc29	é	O
Doc29	responsável	O
Doc29	pelo	O
Doc29	atraso	O
Doc29	relativo	O
Doc29	da	O
Doc29	industrialização	O
Doc29	.	O
Doc29	A	O
Doc29	expansão	O
Doc29	cafeeira	O
Doc29	da	O
Doc29	segunda	O
Doc29	metade	O
Doc29	do	O
Doc29	século	B-TEM
Doc29	XIX	I-TEM
Doc29	,	O
Doc29	durante	O
Doc29	a	O
Doc29	qual	O
Doc29	se	O
Doc29	modificam	O
Doc29	as	O
Doc29	bases	O
Doc29	do	O
Doc29	sistema	O
Doc29	econômico	O
Doc29	,	O
Doc29	constituiu	O
Doc29	uma	O
Doc29	etapa	O
Doc29	de	O
Doc29	transição	O
Doc29	econômica	O
Doc29	,	O
Doc29	assim	O
Doc29	como	O
Doc29	a	O
Doc29	primeira	O
Doc29	metade	O
Doc29	desse	O
Doc29	século	O
Doc29	representou	O
Doc29	uma	O
Doc29	fase	O
Doc29	de	O
Doc29	transição	O
Doc29	política	O
Doc29	.	O
Doc29	É	O
Doc29	das	O
Doc29	tensoes	O
Doc29	internas	O
Doc29	da	O
Doc29	economia	O
Doc29	cafeeira	O
Doc29	em	O
Doc29	sua	O
Doc29	etapa	O
Doc29	de	O
Doc29	crise	O
Doc29	que	O
Doc29	surgirão	O
Doc29	os	O
Doc29	elementos	O
Doc29	de	O
Doc29	um	O
Doc29	sistema	O
Doc29	econômico	O
Doc29	autônomo	O
Doc29	capaz	O
Doc29	de	O
Doc29	gerar	O
Doc29	o	O
Doc29	seu	O
Doc29	próprio	O
Doc29	impulso	O
Doc29	de	O
Doc29	crescimento	O
Doc29	,	O
Doc29	concluindo	O
Doc29	-	O
Doc29	se	O
Doc29	então	O
Doc29	definitivamente	O
Doc29	a	O
Doc29	etapa	O
Doc29	colonial	O
Doc29	da	O
Doc29	economia	O
Doc29	brasileira	O
Doc29	.	O
Doc29	O	O
Doc29	rápido	O
Doc29	Desenvolvimento	O
Doc29	da	O
Doc29	indústria	O
Doc29	açucareira	O
Doc29	,	O
Doc29	malgrado	O
Doc29	as	O
Doc29	enormes	O
Doc29	dificuldades	O
Doc29	decorrentes	O
Doc29	do	O
Doc29	meio	O
Doc29	físico	O
Doc29	,	O
Doc29	da	O
Doc29	hostilidade	O
Doc29	do	O
Doc29	silvícola	O
Doc29	e	O
Doc29	do	O
Doc29	custo	O
Doc29	dos	O
Doc29	transportes	O
Doc29	,	O
Doc29	indica	O
Doc29	claramente	O
Doc29	que	O
Doc29	o	O
Doc29	esforço	O
Doc29	do	O
Doc29	governo	O
Doc29	português	O
Doc29	se	O
Doc29	concentrara	O
Doc29	nesse	O
Doc29	setor	O
Doc29	.	O
Doc29	O	O
Doc29	privilégio	O
Doc29	,	O
Doc29	outorgado	O
Doc29	ao	O
Doc29	donatário	O
Doc29	,	O
Doc29	de	O
Doc29	so	O
Doc29	ele	O
Doc29	fabricar	O
Doc29	moenda	O
Doc29	e	O
Doc29	engenho	O
Doc29	de	O
Doc29	água	O
Doc29	,	O
Doc29	denota	O
Doc29	ser	O
Doc29	a	O
Doc29	lavoura	O
Doc29	do	O
Doc29	açúcar	O
Doc29	a	O
