Sent #	Word	Tag
Sent932	,	O
Sent932	Foxfire	B-OBR
Sent932	(	O
Sent932	1993	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	What	B-OBR
Sent932	I	I-OBR
Sent932	Lived	I-OBR
Sent932	For	I-OBR
Sent932	(	O
Sent932	1993	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	First	B-OBR
Sent932	Love	I-OBR
Sent932	(	O
Sent932	1996	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	We	B-OBR
Sent932	Were	I-OBR
Sent932	the	I-OBR
Sent932	Mulvaneys	I-OBR
Sent932	(	O
Sent932	1996	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	Zombie	B-OBR
Sent932	(	O
Sent932	1996	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	On	B-OBR
Sent932	Boxing	I-OBR
Sent932	(	O
Sent932	1997	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	Come	B-OBR
Sent932	Meet	I-OBR
Sent932	Muffin	I-OBR
Sent932	!	I-OBR
Sent932	(	O
Sent932	1998	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	Broke	B-OBR
Sent932	Heart	I-OBR
Sent932	Blues	I-OBR
Sent932	(	O
Sent932	1999	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	My	B-OBR
Sent932	Heart	I-OBR
Sent932	Laid	I-OBR
Sent932	Bare	I-OBR
Sent932	(	O
Sent932	1999	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	Starr	B-OBR
Sent932	Bright	I-OBR
Sent932	Will	I-OBR
Sent932	Be	I-OBR
Sent932	With	I-OBR
Sent932	You	I-OBR
Sent932	Soon	I-OBR
Sent932	(	O
Sent932	2000	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	The	B-OBR
Sent932	Barrens	I-OBR
Sent932	(	O
Sent932	2001	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	Beasts	B-OBR
Sent932	(	O
Sent932	2002	B-TEM
Sent932	)	O
Sent932	,	O
Sent932	Big	B-OBR
Sent932	Mouth	I-OBR
Sent932	and	I-OBR
Sent932	Ugly	I-OBR
Sent932	Girl	I-OBR
Sent932	(	O
Sent932	2002	B-TEM
Sent932	)	O
Sent932	e	O
Sent932	Middle	B-OBR
Sent932	-	I-OBR
Sent932	Age	I-OBR
Sent932	(	O
Sent932	2002	B-TEM
Sent932	)	O
Sent932	.	O
Sent933	Andradas	B-LOC
Sent933	Hoje	O
Sent933	Online	O
Sent933	Ano	B-OBR
Sent933	III	I-OBR
Sent933	-	I-OBR
Sent933	Número	I-OBR
Sent933	118	I-OBR
Sent933	Edição	I-OBR
Sent933	Digital	I-OBR
Sent933	nº	I-OBR
Sent933	40	I-OBR
Sent933	Andradas	B-LOC
Sent933	,	O
Sent933	07	B-TEM
Sent933	de	I-TEM
Sent933	Maio	I-TEM
Sent933	de	I-TEM
Sent933	2000	I-TEM
Sent933	Esportes	O
Sent933	Futebol	O
Sent933	-	O
Sent933	Estádio	O
Sent933	em	O
Sent933	Reforma	O
Sent933	-	O
Sent933	Perfil	O
Sent933	Rio	B-PES
Sent933	Branco	I-PES
Sent933	enfrenta	O
Sent933	América	B-PES
Sent933	em	O
Sent933	BH	B-LOC
Sent933	O	O
Sent933	time	O
Sent933	de	O
Sent933	Andradas	B-LOC
Sent933	treinou	O
Sent933	toda	O
Sent933	a	O
Sent933	semana	O
Sent933	para	O
Sent933	o	O
Sent933	difícil	O
Sent933	compromisso	O
Sent933	deste	O
Sent933	domingo	O
Sent933	,	O
Sent933	às	O
Sent933	17	B-TEM
Sent933	horas	I-TEM
Sent933	,	O
Sent933	no	O
Sent933	Estádio	B-LOC
Sent933	Independência	I-LOC
Sent933	América	I-LOC
Sent933	Mineiro	B-PES
Sent933	está	O
Sent933	em	O
Sent933	3º	B-VAL
Sent933	lugar	O
Sent933	e	O
Sent933	ainda	O
Sent933	briga	O
Sent933	por	O
Sent933	uma	O
Sent933	das	O
Sent933	vagas	O
Sent933	na	O
Sent933	final	O
Sent933	do	O
Sent933	Campeonato	B-ACO
Sent933	Mineiro	I-ACO
Sent933	,	O
Sent933	sendo	O
Sent933	que	O
Sent933	uma	O
Sent933	vaga	O
Sent933	já	O
Sent933	é	O
Sent933	do	O
Sent933	Atlético	B-PES
Sent933	Mineiro	I-PES
Sent933	,	O
Sent933	que	O
Sent933	soma	O
Sent933	25	B-VAL
Sent933	pontos	O
Sent933	.	O
Sent934	O	O
Sent934	Cruzeiro	B-PES
Sent934	vem	O
Sent934	a	O
Sent934	seguir	O
Sent934	,	O
Sent934	com	O
Sent934	15	B-VAL
Sent934	e	O
Sent934	o	O
Sent934	próprio	O
Sent934	América	B-PES
Sent934	em	O
Sent934	seguida	O
Sent934	,	O
Sent934	com	O
Sent934	13	B-VAL
Sent934	pontos	O
Sent934	.	O
Sent935	Sendo	O
Sent935	assim	O
Sent935	,	O
Sent935	o	O
Sent935	jogo	O
Sent935	é	O
Sent935	de	O
Sent935	suma	O
Sent935	importância	O
Sent935	para	O
Sent935	o	O
Sent935	time	O
Sent935	da	O
Sent935	Capital	B-LOC
Sent935	e	O
Sent935	,	O
Sent935	por	O
Sent935	outro	O
Sent935	lado	O
Sent935	,	O
Sent935	o	O
Sent935	time	O
Sent935	de	O
Sent935	Andradas	B-LOC
Sent935	também	O
Sent935	,	O
Sent935	briga	O
Sent935	para	O
Sent935	ser	O
Sent935	o	O
Sent935	melhor	O
Sent935	do	O
Sent935	interior	O
Sent935	,	O
Sent935	onde	O
Sent935	muitas	O
Sent935	emoções	O
Sent935	com	O
Sent935	certeza	O
Sent935	estarão	O
Sent935	reservadas	O
Sent935	para	O
Sent935	esta	O
Sent935	partida	O
Sent935	.	O
Sent936	Até	O
Sent936	o	O
Sent936	fechamento	O
Sent936	desta	O
Sent936	edição	O
Sent936	,	O
Sent936	o	O
Sent936	técnico	O
Sent936	Ivan	B-PES
Sent936	Silva	I-PES
Sent936	ainda	O
Sent936	não	O
Sent936	tinha	O
Sent936	definido	O
Sent936	a	O
Sent936	equipe	O
Sent936	considerada	O
Sent936	titular	O
Sent936	.	O
Sent937	Nos	O
Sent937	trabalhos	O
Sent937	realizados	O
Sent937	durante	O
Sent937	a	O
Sent937	semana	O
Sent937	aconteceram	O
Sent937	diversas	O
Sent937	mudanças	O
Sent937	no	O
Sent937	time	O
Sent937	titular	O
Sent937	:	O
Sent937	saíram	O
Sent937	Celson	B-PES
Sent937	(	O
Sent937	goleiro	O
Sent937	)	O
Sent937	,	O
Sent937	Samis	B-PES
Sent937	(	O
Sent937	lateral	O
Sent937	)	O
Sent937	,	O
Sent937	Arilson	B-PES
Sent937	(	O
Sent937	volante	O
Sent937	)	O
Sent937	e	O
Sent937	Washington	B-PES
Sent937	(	O
Sent937	atacante	O
Sent937	)	O
Sent937	;	O
Sent938	foram	O
Sent938	aproveitados	O
Sent938	Vítor	B-PES
Sent938	,	O
Sent938	Celinho	B-PES
Sent938	,	O
Sent938	Rafael	B-PES
Sent938	e	O
Sent938	Kelinho	B-PES
Sent938	.	O
Sent939	Em	O
Sent939	outros	O
Sent939	trabalhos	O
Sent939	da	O
Sent939	semana	O
Sent939	,	O
Sent939	houve	O
Sent939	novas	O
Sent939	mexidas	O
Sent939	no	O
Sent939	time	O
Sent939	e	O
Sent939	a	O
Sent939	confirmação	O
Sent939	só	O
Sent939	vai	O
Sent939	acontecer	O
Sent939	no	O
Sent939	dia	O
Sent939	do	O
Sent939	jogo	O
Sent939	.	O
Sent940	Quarta	B-TEM
Sent940	-	I-TEM
Sent940	feira	I-TEM
Sent940	tem	O
Sent940	Cruzeiro	B-PES
Sent940	em	O
Sent940	BH	B-LOC
Sent940	O	O
Sent940	time	O
Sent940	deverá	O
Sent940	permanecer	O
Sent940	na	O
Sent940	capital	O
Sent940	mineira	O
Sent940	até	O
Sent940	a	O
Sent940	próxima	O
Sent940	Quarta	B-TEM
Sent940	-	I-TEM
Sent940	feira	I-TEM
Sent940	,	O
Sent940	quando	O
Sent940	enfrentará	O
Sent940	o	O
Sent940	Cruzeiro	B-PES
Sent940	no	O
Sent940	Mineirão	B-LOC
Sent940	,	O
Sent940	em	O
Sent940	partida	O
Sent940	válida	O
Sent940	pela	O
Sent940	3ª	B-VAL
Sent940	rodada	O
Sent940	do	O
Sent940	2º	B-VAL
Sent940	turno	O
Sent940	.	O
Sent941	Sem	O
Sent941	dúvida	O
Sent941	,	O
Sent941	serão	O
Sent941	dois	O
Sent941	jogos	O
Sent941	dificílimos	O
Sent941	e	O
Sent941	,	O
Sent941	ao	O
Sent941	mesmo	O
Sent941	tempo	O
Sent941	,	O
Sent941	de	O
Sent941	grande	O
Sent941	importância	O
Sent941	em	O
Sent941	termos	O
Sent941	de	O
Sent941	classificação	O
Sent941	.	O
Sent942	A	O
Sent942	exemplo	O
Sent942	do	O
Sent942	que	O
Sent942	aconteceu	O
Sent942	no	O
Sent942	1º	B-VAL
Sent942	turno	O
Sent942	,	O
Sent942	onde	O
Sent942	o	O
Sent942	Rio	B-PES
Sent942	Branco	I-PES
Sent942	enfrenta	O
Sent942	os	O
Sent942	três	O
Sent942	times	O
Sent942	da	O
Sent942	capital	O
Sent942	em	O
Sent942	jogos	O
Sent942	seguidos	O
Sent942	.	O
Sent943	Derrota	O
Sent943	para	O
Sent943	o	O
Sent943	Atlético	B-PES
Sent943	Mineiro	I-PES
Sent943	A	O
Sent943	partida	O
Sent943	disputada	O
Sent943	no	O
Sent943	último	O
Sent943	sábado	O
Sent943	em	O
Sent943	Andradas	B-LOC
Sent943	contra	O
Sent943	o	O
Sent943	Atlético	B-PES
Sent943	Mineiro	I-PES
Sent943	teve	O
Sent943	dois	O
Sent943	tempos	O
Sent943	distintos	O
Sent943	,	O
Sent943	onde	O
Sent943	o	O
Sent943	Atlético	B-PES
Sent943	aproveitou	O
Sent943	a	O
Sent943	apatia	O
Sent943	do	O
Sent943	Rio	B-PES
Sent943	Branco	I-PES
Sent943	e	O
Sent943	fez	O
Sent943	3	B-VAL
Sent943	X	I-VAL
Sent943	0	I-VAL
Sent943	no	O
Sent943	1º	B-VAL
Sent943	tempo	O
Sent943	.	O
Sent944	Após	O
Sent944	algumas	O
Sent944	mudanças	O
Sent944	e	O
Sent944	muita	O
Sent944	conversa	O
Sent944	no	O
Sent944	intervalo	O
Sent944	,	O
Sent944	o	O
Sent944	Azulão	B-PES
Sent944	voltou	O
Sent944	disposto	O
Sent944	a	O
Sent944	apagar	O
Sent944	a	O
Sent944	má	O
Sent944	impressão	O
Sent944	dos	O
Sent944	45	B-VAL
Sent944	minutos	I-VAL
Sent944	iniciais	O
Sent944	e	O
Sent944	conseguiu	O
Sent944	.	O
Sent945	Mostrar	O
Sent945	um	O
Sent945	bom	O
Sent945	futebol	O
Sent945	,	O
Sent945	fazendo	O
Sent945	dois	O
Sent945	gols	O
Sent945	,	O
Sent945	que	O
Sent945	,	O
Sent945	se	O
Sent945	não	O
Sent945	foram	O
Sent945	suficientes	O
Sent945	para	O
Sent945	empatar	O
Sent945	a	O
Sent945	partida	O
Sent945	,	O
Sent945	serviu	O
Sent945	para	O
Sent945	resgatar	O
Sent945	o	O
Sent945	bom	O
Sent945	desempenho	O
Sent945	que	O
Sent945	o	O
Sent945	RB	B-PES
Sent945	vem	O
Sent945	apresentando	O
Sent945	nos	O
Sent945	últimos	O
Sent945	tempos	O
Sent945	.	O
Sent946	Aos	O
Sent946	27	B-VAL
Sent946	minutos	I-VAL
Sent946	do	O
Sent946	1º	B-VAL
Sent946	tempo	O
Sent946	,	O
Sent946	aconteceu	O
Sent946	um	O
Sent946	fato	O
Sent946	curioso	O
Sent946	:	O
Sent946	com	O
Sent946	,	O
Sent946	a	O
Sent946	queda	O
Sent946	de	O
Sent946	energia	O
Sent946	em	O
Sent946	duas	O
Sent946	torres	O
Sent946	de	O
Sent946	iluminação	O
Sent946	,	O
Sent946	causada	O
Sent946	por	O
Sent946	um	O
Sent946	curto	O
Sent946	em	O
Sent946	um	O
Sent946	dos	O
Sent946	cabos	O
Sent946	de	O
Sent946	energia	O
Sent946	,	O
Sent946	o	O
Sent946	jogo	O
Sent946	ficou	O
Sent946	parado	O
Sent946	por	O
Sent946	quase	B-VAL
Sent946	1	I-VAL
Sent946	hora	I-VAL
Sent946	.	O
Sent947	Depois	O
Sent947	de	O
Sent947	muito	O
Sent947	corre	O
Sent947	-	O
Sent947	corre	O
Sent947	,	O
Sent947	tudo	O
Sent947	voltou	O
Sent947	ao	O
Sent947	normal	O
Sent947	e	O
Sent947	,	O
Sent947	pela	O
Sent947	movimentação	O
Sent947	e	O
Sent947	pelos	O
Sent947	gols	O
Sent947	,	O
Sent947	a	O
Sent947	partida	O
Sent947	agradou	O
Sent947	aos	O
Sent947	torcedores	O
Sent947	!	O
Sent948	Wilma	B-PES
Sent948	Maria	I-PES
Sent948	de	I-PES
Sent948	Faria	I-PES
Sent948	.	O
Sent949	Nasceu	O
Sent949	em	O
Sent949	17	B-TEM
Sent949	de	I-TEM
Sent949	fevereiro	I-TEM
Sent949	de	I-TEM
Sent949	1945	I-TEM
Sent949	em	O
Sent949	Mossoró	B-LOC
Sent949	,	O
Sent949	Rio	B-LOC
Sent949	Grande	I-LOC
Sent949	do	I-LOC
Sent949	Norte	I-LOC
Sent949	(	O
Sent949	Brasil	B-LOC
Sent949	)	O
Sent949	.	O
Sent950	Professora	B-PES
Sent950	e	O
Sent950	política	O
Sent950	potiguar	O
Sent950	,	O
Sent950	é	O
Sent950	mãe	O
Sent950	de	O
Sent950	quatro	O
Sent950	filhos	O
Sent950	.	O
Sent951	Primeira	O
Sent951	mulher	O
Sent951	a	O
Sent951	governar	O
Sent951	o	O
Sent951	Rio	B-LOC
Sent951	Grande	I-LOC
Sent951	do	I-LOC
Sent951	Norte	I-LOC
Sent951	.	O
Sent952	Filiada	O
Sent952	ao	O
Sent952	Partido	B-ORG
Sent952	Socialista	I-ORG
Sent952	Brasileiro	I-ORG
Sent952	(	O
Sent952	PSB	B-ORG
Sent952	)	O
Sent952	.	O
Sent953	Mestre	O
Sent953	em	O
Sent953	Educação	B-ABS
Sent953	pela	O
Sent953	Universidade	B-ORG
Sent953	Federal	I-ORG
Sent953	do	I-ORG
Sent953	Rio	I-ORG
Sent953	Grande	I-ORG
Sent953	do	I-ORG
Sent953	Norte	I-ORG
Sent953	,	O
Sent953	onde	O
Sent953	é	O
Sent953	Professora	B-PES
Sent953	(	O
Sent953	atualmente	O
Sent953	licenciada	O
Sent953	para	O
Sent953	exercer	O
Sent953	o	O
Sent953	cargo	O
Sent953	de	O
Sent953	Governadora	B-PES
Sent953	)	O
Sent953	do	O
Sent953	Departamento	B-ORG
Sent953	de	I-ORG
Sent953	Educação	I-ORG
Sent953	do	I-ORG
Sent953	Centro	I-ORG
Sent953	de	I-ORG
Sent953	Ciências	I-ORG
Sent953	Sociais	I-ORG
Sent953	e	I-ORG
Sent953	Aplicadas	I-ORG
Sent953	.	O
Sent954	Wilma	B-PES
Sent954	de	I-PES
Sent954	Faria	I-PES
Sent954	iniciou	O
Sent954	sua	O
Sent954	vida	O
Sent954	pública	O
Sent954	em	O
Sent954	1979	B-TEM
Sent954	,	O
Sent954	quando	O
Sent954	foi	O
Sent954	nomeada	O
Sent954	para	O
Sent954	a	O
Sent954	presidência	O
Sent954	do	O
Sent954	MEIOS	B-ORG
Sent954	-	O
Sent954	Movimento	B-ORG
Sent954	de	I-ORG
Sent954	Integração	I-ORG
Sent954	e	I-ORG
Sent954	Orientação	I-ORG
Sent954	Social	I-ORG
Sent954	-	O
Sent954	pelo	O
Sent954	Governador	B-PES
Sent954	do	I-PES
Sent954	Rio	I-PES
Sent954	Grande	I-PES
Sent954	do	I-PES
Sent954	Norte	I-PES
Sent954	e	O
Sent954	,	O
Sent954	à	O
Sent954	época	O
Sent954	,	O
Sent954	seu	O
Sent954	marido	O
Sent954	,	O
Sent954	Lavoisier	B-PES
Sent954	Maia	I-PES
Sent954	Sobrinho	I-PES
Sent954	.	O
Sent955	Em	O
Sent955	1983	B-TEM
Sent955	,	O
Sent955	Wilma	B-PES
Sent955	de	I-PES
Sent955	Faria	I-PES
Sent955	assume	O
Sent955	a	O
Sent955	Secretaria	B-ORG
Sent955	de	I-ORG
Sent955	Trabalho	I-ORG
Sent955	e	I-ORG
Sent955	Bem	I-ORG
Sent955	-	I-ORG
Sent955	Estar	I-ORG
Sent955	Social	I-ORG
Sent955	(	O
Sent955	STBS	B-ORG
Sent955	)	O
Sent955	durante	O
Sent955	o	O
Sent955	governo	O
Sent955	de	O
Sent955	José	B-TEM
Sent955	Agripino	I-TEM
Sent955	Maia	I-TEM
Sent955	.	O
Sent956	Nesse	O
Sent956	mesmo	O
Sent956	ano	O
Sent956	é	O
Sent956	eleita	O
Sent956	para	O
Sent956	a	O
Sent956	Câmara	B-ORG
Sent956	dos	I-ORG
Sent956	Deputados	I-ORG
Sent956	,	O
Sent956	exercendo	O
Sent956	o	O
Sent956	mandato	O
Sent956	de	O
Sent956	Deputada	B-PES
Sent956	Federal	I-PES
Sent956	durante	O
Sent956	a	O
Sent956	Assembléia	B-ORG
Sent956	Constituinte	I-ORG
Sent956	.	O
Sent957	Seus	O
Sent957	votos	O
Sent957	em	O
Sent957	temas	O
Sent957	relacionados	O
Sent957	a	O
Sent957	direitos	O
Sent957	sociais	O
Sent957	e	O
Sent957	dos	O
Sent957	trabalhadores	O
Sent957	fizeram	O
Sent957	-	O
Sent957	na	O
Sent957	figurar	O
Sent957	entre	O
Sent957	os	O
Sent957	deputados	O
Sent957	nota	O
Sent957	10	B-VAL
Sent957	,	O
Sent957	distinção	O
Sent957	concedida	O
Sent957	pelo	O
Sent957	Departamento	B-ORG
Sent957	Intersindical	I-ORG
Sent957	de	I-ORG
Sent957	Assuntos	I-ORG
Sent957	Parlamentares	I-ORG
Sent957	(	O
Sent957	DIAP	B-ORG
Sent957	)	O
Sent957	.	O
Sent958	Em	O
Sent958	1988	B-TEM
Sent958	,	O
Sent958	Wilma	B-PES
Sent958	vence	O
Sent958	a	O
Sent958	eleição	O
Sent958	para	O
Sent958	a	O
Sent958	Prefeitura	B-ORG
Sent958	de	I-ORG
Sent958	Natal	I-ORG
Sent958	,	O
Sent958	cumprindo	O
Sent958	um	O
Sent958	mandato	O
Sent958	de	O
Sent958	quatro	O
Sent958	anos	O
Sent958	até	O
Sent958	1992	B-TEM
Sent958	.	O
Sent959	Com	O
Sent959	a	O
Sent959	sua	O
Sent959	popularidade	O
Sent959	em	O
Sent959	alta	O
Sent959	,	O
Sent959	consegue	O
Sent959	eleger	O
Sent959	o	O
Sent959	seu	O
Sent959	sucessor	O
Sent959	,	O
Sent959	Aldo	B-PES
Sent959	Tinôco	I-PES
Sent959	.	O
Sent960	Em	O
Sent960	1994	B-TEM
Sent960	,	O
Sent960	perde	O
Sent960	a	O
Sent960	eleição	O
Sent960	para	O
Sent960	Governador	B-PES
Sent960	.	O
Sent961	Em	O
Sent961	1996	B-TEM
Sent961	,	O
Sent961	já	O
Sent961	rompida	O
Sent961	politicamente	O
Sent961	com	O
Sent961	Aldo	B-PES
Sent961	,	O
Sent961	volta	O
Sent961	a	O
Sent961	disputar	O
Sent961	a	O
Sent961	Prefeitura	B-ORG
Sent961	de	I-ORG
Sent961	Natal	I-ORG
Sent961	e	O
Sent961	vence	O
Sent961	novamente	O
Sent961	.	O
Sent962	No	O
Sent962	ano	O
Sent962	2000	B-TEM
Sent962	é	O
Sent962	reeleita	O
Sent962	.	O
Sent963	Em	O
Sent963	abril	B-TEM
Sent963	de	I-TEM
Sent963	2002	I-TEM
Sent963	,	O
Sent963	renuncia	O
Sent963	à	O
Sent963	prefeitura	O
Sent963	para	O
Sent963	disputar	O
Sent963	o	O
Sent963	governo	O
Sent963	do	O
Sent963	estado	O
Sent963	,	O
Sent963	sendo	O
Sent963	eleita	O
Sent963	com	O
Sent963	820	B-VAL
Sent963	.	I-VAL
Sent963	541	I-VAL
Sent963	votos	O
Sent963	,	O
Sent963	correspondentes	O
Sent963	a	O
Sent963	61	B-VAL
Sent963	,	I-VAL
Sent963	05	I-VAL
Sent963	%	I-VAL
Sent963	dos	O
Sent963	votos	O
Sent963	válidos	O
Sent963	.	O
Sent964	Dias	B-PES
Sent964	Gomes	I-PES
Sent964	reescreverá	O
Sent964	«	O
Sent964	Irmãos	B-OBR
Sent964	Coragem	I-OBR
Sent964	»	O
Sent964	A	O
Sent964	novela	O
Sent964	que	O
Sent964	Janete	B-PES
Sent964	Clair	I-PES
Sent964	assinou	O
Sent964	entre	O
Sent964	junho	B-TEM
Sent964	de	I-TEM
Sent964	70	I-TEM
Sent964	e	O
Sent964	julho	B-TEM
Sent964	de	I-TEM
Sent964	71	I-TEM
Sent964	ganhará	O
Sent964	nova	O
Sent964	versão	O
Sent964	na	O
Sent964	Globo	B-LOC
Sent964	em	O
Sent964	95	B-TEM
Sent964	O	O
Sent964	baiano	O
Sent964	Dias	B-PES
Sent964	Gomes	I-PES
Sent964	,	O
Sent964	70	B-VAL
Sent964	,	O
Sent964	está	O
Sent964	se	O
Sent964	preparando	O
Sent964	para	O
Sent964	ressuscitar	O
Sent964	um	O
Sent964	clássico	O
Sent964	da	O
Sent964	teledramaturgia	O
Sent964	brasileira	O
Sent964	.	O
Sent965	Semana	O
Sent965	que	O
Sent965	vem	O
Sent965	,	O
Sent965	começa	O
Sent965	a	O
Sent965	reescrever	O
Sent965	«	O
Sent965	Irmãos	B-OBR
Sent965	Coragem	I-OBR
Sent965	»	O
Sent965	,	O
Sent965	novela	O
Sent965	de	O
Sent965	Janete	B-PES
Sent965	Clair	I-PES
Sent965	que	O
Sent965	a	O
Sent965	Globo	B-ORG
Sent965	exibiu	O
Sent965	com	O
Sent965	enorme	O
Sent965	sucesso	O
Sent965	entre	O
Sent965	junho	B-TEM
Sent965	de	I-TEM
Sent965	70	I-TEM
Sent965	e	O
Sent965	julho	B-TEM
Sent965	de	I-TEM
Sent965	71	I-TEM
Sent965	.	O
Sent966	A	O
Sent966	emissora	O
Sent966	pretende	O
Sent966	lançar	O
Sent966	o	O
Sent966	«	O
Sent966	remake	O
Sent966	»	O
Sent966	em	O
Sent966	janeiro	B-TEM
Sent966	de	I-TEM
Sent966	95	I-TEM
Sent966	,	O
Sent966	às	O
Sent966	18h	B-TEM
Sent966	,	O
Sent966	no	O
Sent966	lugar	O
Sent966	de	O
Sent966	«	O
Sent966	Tropicaliente	B-OBR
Sent966	»	O
Sent966	.	O
Sent967	TUDO	O
Sent967	PELO	O
Sent967	CLIENTE	O
Sent967	No	O
Sent967	centro	O
Sent967	de	O
Sent967	todos	O
Sent967	esses	O
Sent967	nossos	O
Sent967	esforços	O
Sent967	de	O
Sent967	qualidade	O
Sent967	está	O
Sent967	o	O
Sent967	nosso	O
Sent967	cliente	O
Sent967	.	O
Sent968	É	O
Sent968	tudo	O
Sent968	pelo	O
Sent968	cliente	O
Sent968	.	O
Sent969	A	O
Sent969	principal	O
Sent969	meta	O
Sent969	da	O
Sent969	melhoria	O
Sent969	da	O
Sent969	qualidade	O
Sent969	da	O
Sent969	Degussa	B-ORG
Sent969	no	O
Sent969	Brasil	B-LOC
Sent969	é	O
Sent969	a	O
Sent969	satisfação	O
Sent969	total	O
Sent969	do	O
Sent969	cliente	O
Sent969	.	O
Sent970	É	O
Sent970	o	O
Sent970	cliente	O
Sent970	quem	O
Sent970	define	O
Sent970	os	O
Sent970	requisitos	O
Sent970	que	O
Sent970	teremos	O
Sent970	de	O
Sent970	cumprir	O
Sent970	e	O
Sent970	,	O
Sent970	até	O
Sent970	mesmo	O
Sent970	,	O
Sent970	superar	O
Sent970	,	O
Sent970	praticando	O
Sent970	qualidade	O
Sent970	em	O
Sent970	sua	O
Sent970	plenitude	O
Sent970	e	O
Sent970	obtendo	O
Sent970	,	O
Sent970	assim	O
Sent970	,	O
Sent970	seus	O
Sent970	benefícios	O
Sent970	,	O
Sent970	que	O
Sent970	são	O
Sent970	competitividade	O
Sent970	,	O
Sent970	lucratividade	O
Sent970	e	O
Sent970	satisfação	O
Sent970	.	O
Sent971	Entendemos	O
Sent971	que	O
Sent971	palavras	O
Sent971	como	O
Sent971	respeito	O
Sent971	,	O
Sent971	atenção	O
Sent971	e	O
Sent971	ética	O
Sent971	,	O
Sent971	incluindo	O
Sent971	a	O
Sent971	eficiência	O
Sent971	na	O
Sent971	prestação	O
Sent971	dos	O
Sent971	serviços	O
Sent971	,	O
Sent971	devem	O
Sent971	mais	O
Sent971	do	O
Sent971	que	O
Sent971	nunca	O
Sent971	,	O
Sent971	nortear	O
Sent971	nossa	O
Sent971	conduta	O
Sent971	nas	O
Sent971	relações	O
Sent971	com	O
Sent971	nossos	O
Sent971	clientes	O
Sent971	.	O
Sent972	FUJIFILM	B-ORG
Sent972	EXPOSIÇÃO	O
Sent972	NA	O
Sent972	CASA	B-LOC
Sent972	DA	I-LOC
Sent972	FOTOGRAFIA	I-LOC
Sent972	FUJI	I-LOC
Sent972	RETRATA	O
Sent972	O	O
Sent972	POVO	B-ABS
Sent972	BRASILEIRO	I-ABS
Sent972	A	O
Sent972	Casa	B-ORG
Sent972	da	I-ORG
Sent972	Fotografia	I-ORG
Sent972	Fuji	I-ORG
Sent972	abre	O
Sent972	ao	O
Sent972	público	O
Sent972	,	O
Sent972	a	O
Sent972	partir	O
Sent972	do	O
Sent972	dia	O
Sent972	22	B-TEM
Sent972	de	I-TEM
Sent972	setembro	I-TEM
Sent972	,	O
Sent972	a	O
Sent972	exposição	O
Sent972	""""	O
Sent972	Brasilidade	B-ACO
Sent972	""""	O
Sent972	,	O
Sent972	um	O
Sent972	retrato	O
Sent972	do	O
Sent972	povo	O
Sent972	brasileiro	O
Sent972	,	O
Sent972	a	O
Sent972	partir	O
Sent972	do	O
Sent972	olhar	O
Sent972	do	O
Sent972	fotógrafo	O
Sent972	Canário	B-PES
Sent972	Caliari	I-PES
Sent972	e	O
Sent972	do	O
Sent972	geógrafo	O
Sent972	Sérgio	B-PES
Sent972	Rondelli	I-PES
Sent972	.	O
Sent973	São	O
Sent973	49	B-VAL
Sent973	imagens	O
Sent973	que	O
Sent973	registram	O
Sent973	o	O
Sent973	brasileiro	O
Sent973	que	O
Sent973	vive	O
Sent973	em	O
Sent973	contato	O
Sent973	com	O
Sent973	a	O
Sent973	natureza	O
Sent973	no	O
Sent973	Cerrado	B-LOC
Sent973	,	O
Sent973	no	O
Sent973	Pampa	B-LOC
Sent973	,	O
Sent973	na	O
Sent973	Caatinga	B-LOC
Sent973	,	O
Sent973	na	O
Sent973	Mata	B-LOC
Sent973	Atlântica	I-LOC
Sent973	,	O
Sent973	no	O
Sent973	Pantanal	B-LOC
Sent973	,	O
Sent973	na	O
Sent973	Floresta	B-LOC
Sent973	Amazônica	I-LOC
Sent973	e	O
Sent973	no	O
Sent973	Litoral	B-LOC
Sent973	.	O
Sent974	Segundo	O
Sent974	Canário	B-PES
Sent974	Caliari	I-PES
Sent974	,	O
Sent974	o	O
Sent974	objetivo	O
Sent974	principal	O
Sent974	é	O
Sent974	retratar	O
Sent974	o	O
Sent974	cotidiano	O
Sent974	do	O
Sent974	povo	O
Sent974	brasileiro	O
Sent974	inserido	O
Sent974	no	O
Sent974	ambiente	O
Sent974	em	O
Sent974	que	O
Sent974	vive	O
Sent974	e	O
Sent974	,	O
Sent974	a	O
Sent974	partir	O
Sent974	dele	O
Sent974	,	O
Sent974	descobrir	O
Sent974	o	O
Sent974	Brasil	B-LOC
Sent974	.	O
Sent975	""""	O
Sent975	Para	O
Sent975	você	O
Sent975	conhecer	O
Sent975	um	O
Sent975	país	O
Sent975	é	O
Sent975	preciso	O
Sent975	conhecer	O
Sent975	as	O
